id,audio_path,lyrics_path,song,genre
012_daddy_09,audio/012_daddy_09.mp3,lyrics/012_daddy_09.txt,daddy,pop
013_everyday_life_00,audio/013_everyday_life_00.mp3,lyrics/013_everyday_life_00.txt,everyday,pop
013_everyday_life_01,audio/013_everyday_life_01.mp3,lyrics/013_everyday_life_01.txt,everyday,pop
013_everyday_life_02,audio/013_everyday_life_02.mp3,lyrics/013_everyday_life_02.txt,everyday,pop
013_everyday_life_03,audio/013_everyday_life_03.mp3,lyrics/013_everyday_life_03.txt,everyday,pop
013_everyday_life_04,audio/013_everyday_life_04.mp3,lyrics/013_everyday_life_04.txt,everyday,pop
013_everyday_life_05,audio/013_everyday_life_05.mp3,lyrics/013_everyday_life_05.txt,everyday,pop
013_everyday_life_06,audio/013_everyday_life_06.mp3,lyrics/013_everyday_life_06.txt,everyday,pop
013_everyday_life_07,audio/013_everyday_life_07.mp3,lyrics/013_everyday_life_07.txt,everyday,pop
014_sparks_00,audio/014_sparks_00.mp3,lyrics/014_sparks_00.txt,sparks,electronic
014_sparks_01,audio/014_sparks_01.mp3,lyrics/014_sparks_01.txt,sparks,electronic
014_sparks_02,audio/014_sparks_02.mp3,lyrics/014_sparks_02.txt,sparks,electronic
014_sparks_03,audio/014_sparks_03.mp3,lyrics/014_sparks_03.txt,sparks,electronic
014_sparks_04,audio/014_sparks_04.mp3,lyrics/014_sparks_04.txt,sparks,electronic
014_sparks_05,audio/014_sparks_05.mp3,lyrics/014_sparks_05.txt,sparks,electronic
014_sparks_06,audio/014_sparks_06.mp3,lyrics/014_sparks_06.txt,sparks,electronic
020_fly_on_00,audio/020_fly_on_00.mp3,lyrics/020_fly_on_00.txt,fly,folk
020_fly_on_01,audio/020_fly_on_01.mp3,lyrics/020_fly_on_01.txt,fly,folk
020_fly_on_02,audio/020_fly_on_02.mp3,lyrics/020_fly_on_02.txt,fly,folk
020_fly_on_03,audio/020_fly_on_03.mp3,lyrics/020_fly_on_03.txt,fly,folk
020_fly_on_04,audio/020_fly_on_04.mp3,lyrics/020_fly_on_04.txt,fly,folk
020_fly_on_05,audio/020_fly_on_05.mp3,lyrics/020_fly_on_05.txt,fly,folk
020_fly_on_06,audio/020_fly_on_06.mp3,lyrics/020_fly_on_06.txt,fly,folk
020_fly_on_07,audio/020_fly_on_07.mp3,lyrics/020_fly_on_07.txt,fly,folk
020_fly_on_08,audio/020_fly_on_08.mp3,lyrics/020_fly_on_08.txt,fly,folk
020_fly_on_09,audio/020_fly_on_09.mp3,lyrics/020_fly_on_09.txt,fly,folk
020_fly_on_10,audio/020_fly_on_10.mp3,lyrics/020_fly_on_10.txt,fly,folk
022_violet_hill_00,audio/022_violet_hill_00.mp3,lyrics/022_violet_hill_00.txt,violet,rock
022_violet_hill_01,audio/022_violet_hill_01.mp3,lyrics/022_violet_hill_01.txt,violet,rock
022_violet_hill_02,audio/022_violet_hill_02.mp3,lyrics/022_violet_hill_02.txt,violet,rock
022_violet_hill_03,audio/022_violet_hill_03.mp3,lyrics/022_violet_hill_03.txt,violet,rock
022_violet_hill_04,audio/022_violet_hill_04.mp3,lyrics/022_violet_hill_04.txt,violet,rock
022_violet_hill_05,audio/022_violet_hill_05.mp3,lyrics/022_violet_hill_05.txt,violet,rock
022_violet_hill_06,audio/022_violet_hill_06.mp3,lyrics/022_violet_hill_06.txt,violet,rock
023_in_my_place_00,audio/023_in_my_place_00.mp3,lyrics/023_in_my_place_00.txt,in,rock
023_in_my_place_01,audio/023_in_my_place_01.mp3,lyrics/023_in_my_place_01.txt,in,rock
023_in_my_place_02,audio/023_in_my_place_02.mp3,lyrics/023_in_my_place_02.txt,in,rock
023_in_my_place_03,audio/023_in_my_place_03.mp3,lyrics/023_in_my_place_03.txt,in,rock
023_in_my_place_04,audio/023_in_my_place_04.mp3,lyrics/023_in_my_place_04.txt,in,rock
023_in_my_place_05,audio/023_in_my_place_05.mp3,lyrics/023_in_my_place_05.txt,in,rock
023_in_my_place_06,audio/023_in_my_place_06.mp3,lyrics/023_in_my_place_06.txt,in,rock
024_ink_00,audio/024_ink_00.mp3,lyrics/024_ink_00.txt,ink,rock
024_ink_01,audio/024_ink_01.mp3,lyrics/024_ink_01.txt,ink,rock
024_ink_02,audio/024_ink_02.mp3,lyrics/024_ink_02.txt,ink,rock
024_ink_03,audio/024_ink_03.mp3,lyrics/024_ink_03.txt,ink,rock
024_ink_04,audio/024_ink_04.mp3,lyrics/024_ink_04.txt,ink,rock
024_ink_05,audio/024_ink_05.mp3,lyrics/024_ink_05.txt,ink,rock
024_ink_06,audio/024_ink_06.mp3,lyrics/024_ink_06.txt,ink,rock
032_true_love_00,audio/032_true_love_00.mp3,lyrics/032_true_love_00.txt,true,electronic
032_true_love_01,audio/032_true_love_01.mp3,lyrics/032_true_love_01.txt,true,electronic
032_true_love_02,audio/032_true_love_02.mp3,lyrics/032_true_love_02.txt,true,electronic
032_true_love_03,audio/032_true_love_03.mp3,lyrics/032_true_love_03.txt,true,electronic
032_true_love_04,audio/032_true_love_04.mp3,lyrics/032_true_love_04.txt,true,electronic
032_true_love_05,audio/032_true_love_05.mp3,lyrics/032_true_love_05.txt,true,electronic
032_true_love_06,audio/032_true_love_06.mp3,lyrics/032_true_love_06.txt,true,electronic
032_true_love_07,audio/032_true_love_07.mp3,lyrics/032_true_love_07.txt,true,electronic
033_a_rush_of_blood_to_the_head_00,audio/033_a_rush_of_blood_to_the_head_00.mp3,lyrics/033_a_rush_of_blood_to_the_head_00.txt,a,electronic
033_a_rush_of_blood_to_the_head_01,audio/033_a_rush_of_blood_to_the_head_01.mp3,lyrics/033_a_rush_of_blood_to_the_head_01.txt,a,electronic
033_a_rush_of_blood_to_the_head_02,audio/033_a_rush_of_blood_to_the_head_02.mp3,lyrics/033_a_rush_of_blood_to_the_head_02.txt,a,electronic
033_a_rush_of_blood_to_the_head_03,audio/033_a_rush_of_blood_to_the_head_03.mp3,lyrics/033_a_rush_of_blood_to_the_head_03.txt,a,electronic
033_a_rush_of_blood_to_the_head_04,audio/033_a_rush_of_blood_to_the_head_04.mp3,lyrics/033_a_rush_of_blood_to_the_head_04.txt,a,electronic
033_a_rush_of_blood_to_the_head_05,audio/033_a_rush_of_blood_to_the_head_05.mp3,lyrics/033_a_rush_of_blood_to_the_head_05.txt,a,electronic
033_a_rush_of_blood_to_the_head_06,audio/033_a_rush_of_blood_to_the_head_06.mp3,lyrics/033_a_rush_of_blood_to_the_head_06.txt,a,electronic
033_a_rush_of_blood_to_the_head_07,audio/033_a_rush_of_blood_to_the_head_07.mp3,lyrics/033_a_rush_of_blood_to_the_head_07.txt,a,electronic
033_a_rush_of_blood_to_the_head_08,audio/033_a_rush_of_blood_to_the_head_08.mp3,lyrics/033_a_rush_of_blood_to_the_head_08.txt,a,electronic
033_a_rush_of_blood_to_the_head_09,audio/033_a_rush_of_blood_to_the_head_09.mp3,lyrics/033_a_rush_of_blood_to_the_head_09.txt,a,electronic
033_a_rush_of_blood_to_the_head_10,audio/033_a_rush_of_blood_to_the_head_10.mp3,lyrics/033_a_rush_of_blood_to_the_head_10.txt,a,electronic
033_a_rush_of_blood_to_the_head_11,audio/033_a_rush_of_blood_to_the_head_11.mp3,lyrics/033_a_rush_of_blood_to_the_head_11.txt,a,electronic
034_green_eyes_00,audio/034_green_eyes_00.mp3,lyrics/034_green_eyes_00.txt,green,pop
034_green_eyes_01,audio/034_green_eyes_01.mp3,lyrics/034_green_eyes_01.txt,green,pop
034_green_eyes_02,audio/034_green_eyes_02.mp3,lyrics/034_green_eyes_02.txt,green,pop
034_green_eyes_03,audio/034_green_eyes_03.mp3,lyrics/034_green_eyes_03.txt,green,pop
034_green_eyes_04,audio/034_green_eyes_04.mp3,lyrics/034_green_eyes_04.txt,green,pop
034_green_eyes_05,audio/034_green_eyes_05.mp3,lyrics/034_green_eyes_05.txt,green,pop
034_green_eyes_06,audio/034_green_eyes_06.mp3,lyrics/034_green_eyes_06.txt,green,pop
038_fun_00,audio/038_fun_00.mp3,lyrics/038_fun_00.txt,fun,electronic
038_fun_01,audio/038_fun_01.mp3,lyrics/038_fun_01.txt,fun,electronic
038_fun_02,audio/038_fun_02.mp3,lyrics/038_fun_02.txt,fun,electronic
038_fun_03,audio/038_fun_03.mp3,lyrics/038_fun_03.txt,fun,electronic
038_fun_04,audio/038_fun_04.mp3,lyrics/038_fun_04.txt,fun,electronic
038_fun_05,audio/038_fun_05.mp3,lyrics/038_fun_05.txt,fun,electronic
038_fun_06,audio/038_fun_06.mp3,lyrics/038_fun_06.txt,fun,electronic
038_fun_07,audio/038_fun_07.mp3,lyrics/038_fun_07.txt,fun,electronic
038_fun_08,audio/038_fun_08.mp3,lyrics/038_fun_08.txt,fun,electronic
039_speed_of_sound_00,audio/039_speed_of_sound_00.mp3,lyrics/039_speed_of_sound_00.txt,speed,electronic
039_speed_of_sound_01,audio/039_speed_of_sound_01.mp3,lyrics/039_speed_of_sound_01.txt,speed,electronic
039_speed_of_sound_02,audio/039_speed_of_sound_02.mp3,lyrics/039_speed_of_sound_02.txt,speed,electronic
039_speed_of_sound_03,audio/039_speed_of_sound_03.mp3,lyrics/039_speed_of_sound_03.txt,speed,electronic
039_speed_of_sound_04,audio/039_speed_of_sound_04.mp3,lyrics/039_speed_of_sound_04.txt,speed,electronic
039_speed_of_sound_05,audio/039_speed_of_sound_05.mp3,lyrics/039_speed_of_sound_05.txt,speed,electronic
039_speed_of_sound_06,audio/039_speed_of_sound_06.mp3,lyrics/039_speed_of_sound_06.txt,speed,electronic
039_speed_of_sound_07,audio/039_speed_of_sound_07.mp3,lyrics/039_speed_of_sound_07.txt,speed,electronic
039_speed_of_sound_08,audio/039_speed_of_sound_08.mp3,lyrics/039_speed_of_sound_08.txt,speed,electronic
043_warning_sign_00,audio/043_warning_sign_00.mp3,lyrics/043_warning_sign_00.txt,warning,hip_hop
043_warning_sign_01,audio/043_warning_sign_01.mp3,lyrics/043_warning_sign_01.txt,warning,hip_hop
043_warning_sign_02,audio/043_warning_sign_02.mp3,lyrics/043_warning_sign_02.txt,warning,hip_hop
043_warning_sign_03,audio/043_warning_sign_03.mp3,lyrics/043_warning_sign_03.txt,warning,hip_hop
043_warning_sign_04,audio/043_warning_sign_04.mp3,lyrics/043_warning_sign_04.txt,warning,hip_hop
043_warning_sign_05,audio/043_warning_sign_05.mp3,lyrics/043_warning_sign_05.txt,warning,hip_hop
043_warning_sign_06,audio/043_warning_sign_06.mp3,lyrics/043_warning_sign_06.txt,warning,hip_hop
043_warning_sign_07,audio/043_warning_sign_07.mp3,lyrics/043_warning_sign_07.txt,warning,hip_hop
043_warning_sign_08,audio/043_warning_sign_08.mp3,lyrics/043_warning_sign_08.txt,warning,hip_hop
043_warning_sign_09,audio/043_warning_sign_09.mp3,lyrics/043_warning_sign_09.txt,warning,hip_hop
043_warning_sign_10,audio/043_warning_sign_10.mp3,lyrics/043_warning_sign_10.txt,warning,hip_hop
044_amsterdam_00,audio/044_amsterdam_00.mp3,lyrics/044_amsterdam_00.txt,amsterdam,pop
044_amsterdam_01,audio/044_amsterdam_01.mp3,lyrics/044_amsterdam_01.txt,amsterdam,pop
044_amsterdam_02,audio/044_amsterdam_02.mp3,lyrics/044_amsterdam_02.txt,amsterdam,pop
044_amsterdam_03,audio/044_amsterdam_03.mp3,lyrics/044_amsterdam_03.txt,amsterdam,pop
044_amsterdam_04,audio/044_amsterdam_04.mp3,lyrics/044_amsterdam_04.txt,amsterdam,pop
044_amsterdam_05,audio/044_amsterdam_05.mp3,lyrics/044_amsterdam_05.txt,amsterdam,pop
044_amsterdam_06,audio/044_amsterdam_06.mp3,lyrics/044_amsterdam_06.txt,amsterdam,pop
044_amsterdam_07,audio/044_amsterdam_07.mp3,lyrics/044_amsterdam_07.txt,amsterdam,pop
044_amsterdam_08,audio/044_amsterdam_08.mp3,lyrics/044_amsterdam_08.txt,amsterdam,pop
044_amsterdam_09,audio/044_amsterdam_09.mp3,lyrics/044_amsterdam_09.txt,amsterdam,pop
045_cry_cry_cry_00,audio/045_cry_cry_cry_00.mp3,lyrics/045_cry_cry_cry_00.txt,cry,hip_hop
045_cry_cry_cry_01,audio/045_cry_cry_cry_01.mp3,lyrics/045_cry_cry_cry_01.txt,cry,hip_hop
045_cry_cry_cry_02,audio/045_cry_cry_cry_02.mp3,lyrics/045_cry_cry_cry_02.txt,cry,hip_hop
045_cry_cry_cry_03,audio/045_cry_cry_cry_03.mp3,lyrics/045_cry_cry_cry_03.txt,cry,hip_hop
045_cry_cry_cry_04,audio/045_cry_cry_cry_04.mp3,lyrics/045_cry_cry_cry_04.txt,cry,hip_hop
046_lost_00,audio/046_lost_00.mp3,lyrics/046_lost_00.txt,lost,jazz
046_lost_01,audio/046_lost_01.mp3,lyrics/046_lost_01.txt,lost,jazz
046_lost_02,audio/046_lost_02.mp3,lyrics/046_lost_02.txt,lost,jazz
046_lost_03,audio/046_lost_03.mp3,lyrics/046_lost_03.txt,lost,jazz
046_lost_04,audio/046_lost_04.mp3,lyrics/046_lost_04.txt,lost,jazz
046_lost_05,audio/046_lost_05.mp3,lyrics/046_lost_05.txt,lost,jazz
046_lost_06,audio/046_lost_06.mp3,lyrics/046_lost_06.txt,lost,jazz
046_lost_07,audio/046_lost_07.mp3,lyrics/046_lost_07.txt,lost,jazz
057_xy_00,audio/057_xy_00.mp3,lyrics/057_xy_00.txt,xy,pop
057_xy_01,audio/057_xy_01.mp3,lyrics/057_xy_01.txt,xy,pop
057_xy_02,audio/057_xy_02.mp3,lyrics/057_xy_02.txt,xy,pop
057_xy_03,audio/057_xy_03.mp3,lyrics/057_xy_03.txt,xy,pop
057_xy_04,audio/057_xy_04.mp3,lyrics/057_xy_04.txt,xy,pop
057_xy_05,audio/057_xy_05.mp3,lyrics/057_xy_05.txt,xy,pop
057_xy_06,audio/057_xy_06.mp3,lyrics/057_xy_06.txt,xy,pop
057_xy_07,audio/057_xy_07.mp3,lyrics/057_xy_07.txt,xy,pop
057_xy_08,audio/057_xy_08.mp3,lyrics/057_xy_08.txt,xy,pop
061_oceans_00,audio/061_oceans_00.mp3,lyrics/061_oceans_00.txt,oceans,pop
061_oceans_01,audio/061_oceans_01.mp3,lyrics/061_oceans_01.txt,oceans,pop
061_oceans_02,audio/061_oceans_02.mp3,lyrics/061_oceans_02.txt,oceans,pop
061_oceans_03,audio/061_oceans_03.mp3,lyrics/061_oceans_03.txt,oceans,pop
061_oceans_04,audio/061_oceans_04.mp3,lyrics/061_oceans_04.txt,oceans,pop
061_oceans_05,audio/061_oceans_05.mp3,lyrics/061_oceans_05.txt,oceans,pop
061_oceans_06,audio/061_oceans_06.mp3,lyrics/061_oceans_06.txt,oceans,pop
061_oceans_07,audio/061_oceans_07.mp3,lyrics/061_oceans_07.txt,oceans,pop
061_oceans_08,audio/061_oceans_08.mp3,lyrics/061_oceans_08.txt,oceans,pop
061_oceans_09,audio/061_oceans_09.mp3,lyrics/061_oceans_09.txt,oceans,pop
061_oceans_10,audio/061_oceans_10.mp3,lyrics/061_oceans_10.txt,oceans,pop
065_èkó_00,audio/065_èkó_00.mp3,lyrics/065_èkó_00.txt,èkó,pop
065_èkó_01,audio/065_èkó_01.mp3,lyrics/065_èkó_01.txt,èkó,pop
065_èkó_02,audio/065_èkó_02.mp3,lyrics/065_èkó_02.txt,èkó,pop
065_èkó_03,audio/065_èkó_03.mp3,lyrics/065_èkó_03.txt,èkó,pop
065_èkó_04,audio/065_èkó_04.mp3,lyrics/065_èkó_04.txt,èkó,pop
067_we_never_change_00,audio/067_we_never_change_00.mp3,lyrics/067_we_never_change_00.txt,we,hip_hop
067_we_never_change_01,audio/067_we_never_change_01.mp3,lyrics/067_we_never_change_01.txt,we,hip_hop
067_we_never_change_02,audio/067_we_never_change_02.mp3,lyrics/067_we_never_change_02.txt,we,hip_hop
067_we_never_change_03,audio/067_we_never_change_03.mp3,lyrics/067_we_never_change_03.txt,we,hip_hop
067_we_never_change_04,audio/067_we_never_change_04.mp3,lyrics/067_we_never_change_04.txt,we,hip_hop
067_we_never_change_05,audio/067_we_never_change_05.mp3,lyrics/067_we_never_change_05.txt,we,hip_hop
067_we_never_change_06,audio/067_we_never_change_06.mp3,lyrics/067_we_never_change_06.txt,we,hip_hop
067_we_never_change_07,audio/067_we_never_change_07.mp3,lyrics/067_we_never_change_07.txt,we,hip_hop
069_old_friends_00,audio/069_old_friends_00.mp3,lyrics/069_old_friends_00.txt,old,rock
069_old_friends_01,audio/069_old_friends_01.mp3,lyrics/069_old_friends_01.txt,old,rock
069_old_friends_02,audio/069_old_friends_02.mp3,lyrics/069_old_friends_02.txt,old,rock
069_old_friends_03,audio/069_old_friends_03.mp3,lyrics/069_old_friends_03.txt,old,rock
069_old_friends_04,audio/069_old_friends_04.mp3,lyrics/069_old_friends_04.txt,old,rock
070_guns_00,audio/070_guns_00.mp3,lyrics/070_guns_00.txt,guns,rock
070_guns_01,audio/070_guns_01.mp3,lyrics/070_guns_01.txt,guns,rock
070_guns_02,audio/070_guns_02.mp3,lyrics/070_guns_02.txt,guns,rock
070_guns_03,audio/070_guns_03.mp3,lyrics/070_guns_03.txt,guns,rock
073_what_if_00,audio/073_what_if_00.mp3,lyrics/073_what_if_00.txt,what,hip_hop
073_what_if_01,audio/073_what_if_01.mp3,lyrics/073_what_if_01.txt,what,hip_hop
073_what_if_02,audio/073_what_if_02.mp3,lyrics/073_what_if_02.txt,what,hip_hop
073_what_if_03,audio/073_what_if_03.mp3,lyrics/073_what_if_03.txt,what,hip_hop
073_what_if_04,audio/073_what_if_04.mp3,lyrics/073_what_if_04.txt,what,hip_hop
073_what_if_05,audio/073_what_if_05.mp3,lyrics/073_what_if_05.txt,what,hip_hop
073_what_if_06,audio/073_what_if_06.mp3,lyrics/073_what_if_06.txt,what,hip_hop
073_what_if_07,audio/073_what_if_07.mp3,lyrics/073_what_if_07.txt,what,hip_hop
073_what_if_08,audio/073_what_if_08.mp3,lyrics/073_what_if_08.txt,what,hip_hop
073_what_if_09,audio/073_what_if_09.mp3,lyrics/073_what_if_09.txt,what,hip_hop
075_42_00,audio/075_42_00.mp3,lyrics/075_42_00.txt,42,hip_hop
075_42_01,audio/075_42_01.mp3,lyrics/075_42_01.txt,42,hip_hop
075_42_02,audio/075_42_02.mp3,lyrics/075_42_02.txt,42,hip_hop
075_42_03,audio/075_42_03.mp3,lyrics/075_42_03.txt,42,hip_hop
075_42_04,audio/075_42_04.mp3,lyrics/075_42_04.txt,42,hip_hop
075_42_05,audio/075_42_05.mp3,lyrics/075_42_05.txt,42,hip_hop
075_42_06,audio/075_42_06.mp3,lyrics/075_42_06.txt,42,hip_hop
075_42_07,audio/075_42_07.mp3,lyrics/075_42_07.txt,42,hip_hop
078_swallowed_in_the_sea_00,audio/078_swallowed_in_the_sea_00.mp3,lyrics/078_swallowed_in_the_sea_00.txt,swallowed,pop
078_swallowed_in_the_sea_01,audio/078_swallowed_in_the_sea_01.mp3,lyrics/078_swallowed_in_the_sea_01.txt,swallowed,pop
078_swallowed_in_the_sea_02,audio/078_swallowed_in_the_sea_02.mp3,lyrics/078_swallowed_in_the_sea_02.txt,swallowed,pop
078_swallowed_in_the_sea_03,audio/078_swallowed_in_the_sea_03.mp3,lyrics/078_swallowed_in_the_sea_03.txt,swallowed,pop
078_swallowed_in_the_sea_04,audio/078_swallowed_in_the_sea_04.mp3,lyrics/078_swallowed_in_the_sea_04.txt,swallowed,pop
078_swallowed_in_the_sea_05,audio/078_swallowed_in_the_sea_05.mp3,lyrics/078_swallowed_in_the_sea_05.txt,swallowed,pop
078_swallowed_in_the_sea_06,audio/078_swallowed_in_the_sea_06.mp3,lyrics/078_swallowed_in_the_sea_06.txt,swallowed,pop
078_swallowed_in_the_sea_07,audio/078_swallowed_in_the_sea_07.mp3,lyrics/078_swallowed_in_the_sea_07.txt,swallowed,pop
079_a_message_00,audio/079_a_message_00.mp3,lyrics/079_a_message_00.txt,a,electronic
079_a_message_01,audio/079_a_message_01.mp3,lyrics/079_a_message_01.txt,a,electronic
079_a_message_02,audio/079_a_message_02.mp3,lyrics/079_a_message_02.txt,a,electronic
079_a_message_03,audio/079_a_message_03.mp3,lyrics/079_a_message_03.txt,a,electronic
079_a_message_04,audio/079_a_message_04.mp3,lyrics/079_a_message_04.txt,a,electronic
079_a_message_05,audio/079_a_message_05.mp3,lyrics/079_a_message_05.txt,a,electronic
079_a_message_06,audio/079_a_message_06.mp3,lyrics/079_a_message_06.txt,a,electronic
079_a_message_07,audio/079_a_message_07.mp3,lyrics/079_a_message_07.txt,a,electronic
079_a_message_08,audio/079_a_message_08.mp3,lyrics/079_a_message_08.txt,a,electronic
080_the_hardest_part_00,audio/080_the_hardest_part_00.mp3,lyrics/080_the_hardest_part_00.txt,the,country
080_the_hardest_part_01,audio/080_the_hardest_part_01.mp3,lyrics/080_the_hardest_part_01.txt,the,country
080_the_hardest_part_02,audio/080_the_hardest_part_02.mp3,lyrics/080_the_hardest_part_02.txt,the,country
080_the_hardest_part_03,audio/080_the_hardest_part_03.mp3,lyrics/080_the_hardest_part_03.txt,the,country
080_the_hardest_part_04,audio/080_the_hardest_part_04.mp3,lyrics/080_the_hardest_part_04.txt,the,country
080_the_hardest_part_05,audio/080_the_hardest_part_05.mp3,lyrics/080_the_hardest_part_05.txt,the,country
080_the_hardest_part_06,audio/080_the_hardest_part_06.mp3,lyrics/080_the_hardest_part_06.txt,the,country
080_the_hardest_part_07,audio/080_the_hardest_part_07.mp3,lyrics/080_the_hardest_part_07.txt,the,country
080_the_hardest_part_08,audio/080_the_hardest_part_08.mp3,lyrics/080_the_hardest_part_08.txt,the,country
081_us_against_the_world_00,audio/081_us_against_the_world_00.mp3,lyrics/081_us_against_the_world_00.txt,us,hip_hop
081_us_against_the_world_01,audio/081_us_against_the_world_01.mp3,lyrics/081_us_against_the_world_01.txt,us,hip_hop
081_us_against_the_world_02,audio/081_us_against_the_world_02.mp3,lyrics/081_us_against_the_world_02.txt,us,hip_hop
081_us_against_the_world_03,audio/081_us_against_the_world_03.mp3,lyrics/081_us_against_the_world_03.txt,us,hip_hop
081_us_against_the_world_04,audio/081_us_against_the_world_04.mp3,lyrics/081_us_against_the_world_04.txt,us,hip_hop
081_us_against_the_world_05,audio/081_us_against_the_world_05.mp3,lyrics/081_us_against_the_world_05.txt,us,hip_hop
081_us_against_the_world_06,audio/081_us_against_the_world_06.mp3,lyrics/081_us_against_the_world_06.txt,us,hip_hop
081_us_against_the_world_07,audio/081_us_against_the_world_07.mp3,lyrics/081_us_against_the_world_07.txt,us,hip_hop
084_everythings_not_lost_00,audio/084_everythings_not_lost_00.mp3,lyrics/084_everythings_not_lost_00.txt,everythings,rock
084_everythings_not_lost_01,audio/084_everythings_not_lost_01.mp3,lyrics/084_everythings_not_lost_01.txt,everythings,rock
084_everythings_not_lost_02,audio/084_everythings_not_lost_02.mp3,lyrics/084_everythings_not_lost_02.txt,everythings,rock
084_everythings_not_lost_03,audio/084_everythings_not_lost_03.mp3,lyrics/084_everythings_not_lost_03.txt,everythings,rock
084_everythings_not_lost_04,audio/084_everythings_not_lost_04.mp3,lyrics/084_everythings_not_lost_04.txt,everythings,rock
084_everythings_not_lost_05,audio/084_everythings_not_lost_05.mp3,lyrics/084_everythings_not_lost_05.txt,everythings,rock
084_everythings_not_lost_06,audio/084_everythings_not_lost_06.mp3,lyrics/084_everythings_not_lost_06.txt,everythings,rock
084_everythings_not_lost_07,audio/084_everythings_not_lost_07.mp3,lyrics/084_everythings_not_lost_07.txt,everythings,rock
084_everythings_not_lost_08,audio/084_everythings_not_lost_08.mp3,lyrics/084_everythings_not_lost_08.txt,everythings,rock
084_everythings_not_lost_09,audio/084_everythings_not_lost_09.mp3,lyrics/084_everythings_not_lost_09.txt,everythings,rock
084_everythings_not_lost_10,audio/084_everythings_not_lost_10.mp3,lyrics/084_everythings_not_lost_10.txt,everythings,rock
084_everythings_not_lost_11,audio/084_everythings_not_lost_11.mp3,lyrics/084_everythings_not_lost_11.txt,everythings,rock
084_everythings_not_lost_12,audio/084_everythings_not_lost_12.mp3,lyrics/084_everythings_not_lost_12.txt,everythings,rock
084_everythings_not_lost_13,audio/084_everythings_not_lost_13.mp3,lyrics/084_everythings_not_lost_13.txt,everythings,rock
093_square_one_00,audio/093_square_one_00.mp3,lyrics/093_square_one_00.txt,square,electronic
093_square_one_01,audio/093_square_one_01.mp3,lyrics/093_square_one_01.txt,square,electronic
093_square_one_02,audio/093_square_one_02.mp3,lyrics/093_square_one_02.txt,square,electronic
093_square_one_03,audio/093_square_one_03.mp3,lyrics/093_square_one_03.txt,square,electronic
093_square_one_04,audio/093_square_one_04.mp3,lyrics/093_square_one_04.txt,square,electronic
093_square_one_05,audio/093_square_one_05.mp3,lyrics/093_square_one_05.txt,square,electronic
093_square_one_06,audio/093_square_one_06.mp3,lyrics/093_square_one_06.txt,square,electronic
093_square_one_07,audio/093_square_one_07.mp3,lyrics/093_square_one_07.txt,square,electronic
093_square_one_08,audio/093_square_one_08.mp3,lyrics/093_square_one_08.txt,square,electronic
095_yes_00,audio/095_yes_00.mp3,lyrics/095_yes_00.txt,yes,electronic
095_yes_01,audio/095_yes_01.mp3,lyrics/095_yes_01.txt,yes,electronic
095_yes_02,audio/095_yes_02.mp3,lyrics/095_yes_02.txt,yes,electronic
095_yes_03,audio/095_yes_03.mp3,lyrics/095_yes_03.txt,yes,electronic
095_yes_04,audio/095_yes_04.mp3,lyrics/095_yes_04.txt,yes,electronic
095_yes_05,audio/095_yes_05.mp3,lyrics/095_yes_05.txt,yes,electronic
095_yes_06,audio/095_yes_06.mp3,lyrics/095_yes_06.txt,yes,electronic
095_yes_07,audio/095_yes_07.mp3,lyrics/095_yes_07.txt,yes,electronic
095_yes_08,audio/095_yes_08.mp3,lyrics/095_yes_08.txt,yes,electronic
095_yes_09,audio/095_yes_09.mp3,lyrics/095_yes_09.txt,yes,electronic
095_yes_10,audio/095_yes_10.mp3,lyrics/095_yes_10.txt,yes,electronic
095_yes_11,audio/095_yes_11.mp3,lyrics/095_yes_11.txt,yes,electronic
095_yes_12,audio/095_yes_12.mp3,lyrics/095_yes_12.txt,yes,electronic
095_yes_13,audio/095_yes_13.mp3,lyrics/095_yes_13.txt,yes,electronic
101_up_with_the_birds_00,audio/101_up_with_the_birds_00.mp3,lyrics/101_up_with_the_birds_00.txt,up,electronic
101_up_with_the_birds_01,audio/101_up_with_the_birds_01.mp3,lyrics/101_up_with_the_birds_01.txt,up,electronic
101_up_with_the_birds_02,audio/101_up_with_the_birds_02.mp3,lyrics/101_up_with_the_birds_02.txt,up,electronic
101_up_with_the_birds_03,audio/101_up_with_the_birds_03.mp3,lyrics/101_up_with_the_birds_03.txt,up,electronic
101_up_with_the_birds_04,audio/101_up_with_the_birds_04.mp3,lyrics/101_up_with_the_birds_04.txt,up,electronic
101_up_with_the_birds_05,audio/101_up_with_the_birds_05.mp3,lyrics/101_up_with_the_birds_05.txt,up,electronic
101_up_with_the_birds_06,audio/101_up_with_the_birds_06.mp3,lyrics/101_up_with_the_birds_06.txt,up,electronic
106_all_your_friends_00,audio/106_all_your_friends_00.mp3,lyrics/106_all_your_friends_00.txt,all,rock
106_all_your_friends_01,audio/106_all_your_friends_01.mp3,lyrics/106_all_your_friends_01.txt,all,rock
106_all_your_friends_02,audio/106_all_your_friends_02.mp3,lyrics/106_all_your_friends_02.txt,all,rock
106_all_your_friends_03,audio/106_all_your_friends_03.mp3,lyrics/106_all_your_friends_03.txt,all,rock
106_all_your_friends_04,audio/106_all_your_friends_04.mp3,lyrics/106_all_your_friends_04.txt,all,rock
